oɕbot̪ri oɕbot̪ul̪d͡zo	like a horse, equine
oɕbot̪t̪ʰo	an Indian fig-tree
oɕbopal̪	a professional care taker of horses ; an equerry
oɕbopɽiʂtʰe	on horseback
oɕbomed̪̤	the horse-sacrifice
oɕbod͡zan̪	a horse-drawn carriage ; a horse-cart
oɕborod͡ʑd͡ʑu	a horse's rein or bridle
oɕboɕokt̪i	horsepower, about 745 watts
oɕboɕabok	a colt, a foal
oɕboɕal̪a	a stable
oɕbos̪oŋkran̪t̪o	relating to the horse, equine
oɕbaruɽ̤	mounted on a horse, equestrian
oɕbaroɦ	horse-riding ; horse manship
oɕbarɦi	mounted on a horse
oɕbarɦi	a horseman, a rider ; a horse soldier
oɕbarɦi baɦin̪i	the cavalry
oɕbin̪i	the horse-shaped wife of the sun-god ; the mare
oɕbi	a mare
oɕbet̪kae̯	not white-skinned
oɕmo	stone, rock, bitumen ; fossil
oɕmopuɕpo	benzoin
oɕmomondol̪	lithosphere
oɕmome̯o	full of stones or rocks
oɕmori	concretion
oɕmib̤bon̪	fossilization
oɕmib̤ut̪	fossilized
oɕmib̤ut̪o ɦoe̯a	to fossilize
oɕrod̪d̪̤o	without faith or confidence in ; irreverent
oɕrod̪d̪̤a	irreverence ; apathy, disgust
oɕrod̪d̪̤a kora	to treat with contempt ; to despise
oɕrod̪d̪̤ad͡ʑn̪ok	dishonourable ; blasphemous
oɕrod̪d̪̤ee̯	not reverend or venerable ; not worthy of faith or confidence
oɕros̪oŋborno kora	to check tears
oɕran̪t̪o	untired ; untiring
oɕran̪t̪o	incessantly
oɕran̪t̪ob̤abe	untiringly, unweariedly, indefatigably
oɕran̪t̪i	tirelessness ; ceaselessness
oɕrabd͡zo	unworthy of be ing heard ; indecent
oɕrabd͡zo b̤aʂa	vulgar or filthy language
oɕru	tear
oɕruɡd̪oɡod̪kon̪tʰe	in a voice choked with tears
oɕrud͡ʑol̪	tears
oɕrut̪	unheard ; unheard-of
oɕrut̪t͡ɕor	un heard-of-before
oɕrud̪̤ara	the flow of tears
oɕrupat̪	shedding tears, weeping
oɕrupat̪o kora	to shed tears, to weep
oɕrupurno	tearful
oɕrupurno t͡ɕokʰe	with tearful eyes ; tearfully
oɕrupl̪abit̪	suffused or flooded with tears
oɕrubiɡl̪it̪	moistened with tears, blubbering ; blubbered
oɕrubin̪d̪u	a tear-drop, a tear
oɕrub̤ra	full of tears, tearful
oɕrub̤arakran̪t̪o	choked with tears
oɕrume̯o	full of tears
oɕrumukʰ	having a blubbered face. fem
oɕrurud̪d̪̤o	choked with tears
oɕrus̪ikt̪o	drenched or moistened with tears ; moist
oɕree̯	harmful, baleful, evil ; inauspicious
oɕree̯	harm, bale, evil ; disservice
oɕree̯os̪kor	that which is: harmful
oɕl̪a̤ɡ̤on̪ie̯	not praiseworthy or com mendable ; discreditable
oɕl̪il̪	obscene ; abominable
oɕl̪il̪t̪a	obscenity ; abomination
oɕl̪il̪o bakd͡zo	obscene or filthy words or talk ; bawdy talk
oɕl̪il̪o s̪aɦit̪d͡zo	obscene or blue literature, pornography
oɕl̪eʂa	the ninth of the zodiacal stars
oʂto	Eight
oʂtaɕi	eighty-eight
oʂtok	eight
oʂtok	any collection of eight ; a book containing eight chapters
oʂtokon	octagonal
oʂtokon	an octagon
oʂtokni	octagonal
oʂtoɡun	multiplied by eight, eightfold
oʂtoɡun	eight times
oʂtot͡ɕot̪bariŋɕo	forty-eighth
oʂtot͡ɕot̪bariŋɕot̪	forty-eight
oʂtod̪̤a	eight times ; eightfold
oʂtod̪̤at̪u	the eight metals ; gold
oʂton̪bot̪i	ninety-eight
oʂton̪bot̪it̪mi oʂton̪aɡ	the eight chief snakes
oʂton̪aɡ	the eight chief snakes collectively
oʂton̪ae̯ika	the eight minor goddesses ; the eight manifestations of Goddess Durga
oʂtopont͡ɕaɕot̪	fifty-eight
oʂtopont͡ɕaɕot̪t̪omi oʂtopad̪	octopod
oʂtopont͡ɕaɕot̪t̪omi oʂtopad̪	an octopod ; the spider
oʂtoproɦor	throughout the whole day and night ; always
oʂtobod͡ʑromil̪on̪	simultaneous hurling of
oʂtobs̪u	the eight demi-gods
oʂtobid̪̤	of eight kinds
oʂtob̤ud͡ʑ	eight-handed, octagonal
oʂtob̤ud͡ʑ	an octagon
oʂtob̤ud͡ʑa	of
oʂtob̤ojrob	the eight terrible manifestations of Shiva
oʂtom	Eighth
oʂtomoŋɡol̪a	a manifestation of Durga
oʂtomaŋɕo	one-eighth ; the eighth part
oʂtomi	eighth ; eight years old
oʂtomurt̪i	the eight manifestations of Shiva
oʂtoromb̤a	a mere nothing ; a fiasco
oʂtoʂoʂti	sixty-eight
oʂtos̪opt̪ot̪i	seventy-eight
oʂtaŋɕit̪	divided into eight ; octavo
oʂtaŋɡo	having eight branches or departments
oʂtaŋɡo	the eight limbs of the body ; the eight systems of yoga
oʂtat̪riŋɕo	thirty-eight
oʂtat̪riŋɕot̪t̪omi	thirty-eighth
oʂtad̪oɕ	eighteen years old
oʂtad̪̤ik	more than eight ; exceeding by eight
oʂtapod̪	gold
oʂtabokro	a ridiculously deformed person
oʂtabiŋɕo	twenty-eighth
oʂtabiŋɕot̪i	twenty-eight
oʂtabiŋɕot̪it̪om	twenty-eighth
oʂtaɕit̪it̪om	eighty-eighth
oʂtaɕro	octagonal
oʂtaɕro	an octagon
oʂtaɕri	octagonal ; eight-angled
oʂtaɦ	eight days
oʂtot̪t̪orɕot̪	one hundred and eight
os̪oŋkirno	not narrow, wide ; not lacking in breadth
os̪oŋkut͡ɕit̪	unhesitating ; free
os̪oŋkot͡ɕ	absence of hesitation ; open ness
os̪oŋkot͡ɕe	unhesitatingly ; freely
os̪oŋkʰd͡zo	innumerable, number less ; countless
os̪oŋkʰd͡zat̪	un numbered ; uncounted
os̪oŋkʰd͡zee̯	innumerable, countless
os̪oŋɡotʰit̪	unorganized ; incondite
os̪oŋɡot̪	unreasonable, unjustifiable ; irrelevant
os̪oŋɡot̪i	unreasonableness ; unjustifiability
os̪oŋn̪omd͡zo	incompressible
os̪oŋn̪omd͡zot̪a	incompressibility
os̪oŋbɽit̪	not covered
os̪oŋd͡zot̪	unrestrained, unbridled, un controlled ; uncontrollable
os̪oŋd͡zom	lack of self-control ; wanton ness
os̪oŋd͡zomi	lacking in self-control ; abandoned
os̪oŋd͡zukt̪o	unattached ; disjointed
os̪oŋd͡zukt̪o borno	not a conjunct letter
os̪oŋl̪oɡon̪	disjointed ; unconnected, unattached
os̪oŋl̪oɡn̪ot̪a	irrelevance, incoherence, inconsistency
os̪oŋɕe̯o	undoubting ; confident
os̪oŋɕe̯o	freedom from or absence of doubt ; confidence
os̪oŋɕe̯it̪	un doubted or undoubting ; confident
os̪oŋɕe̯e	without doubt, doubtlessly ; confidently
os̪oŋɕod̪̤it̪	unrectified ; uncorrected
os̪oŋɕl̪iʂto	unattached ; unrelated
os̪oŋs̪okt̪o	unattached, unconnected, unassociated ; separate
os̪oŋs̪kar	want of reform
os̪oŋs̪kɽit̪	unconsecrated ; unrefined
os̪oŋs̪kɽit̪o bakd͡zo	vulgar language ; obscene language
os̪oŋs̪ɦan̪	non-provision
os̪oŋɦot̪	not concentrated or united ; sporadic
os̪kal̪	inopportune time ; end, termi nation
os̪kɽit̪	more than once ; time and again
os̪oŋɡo	companionless ; unaccompanied
os̪oŋɡo	solitariness ; the Supreme Being
os̪oŋɡot̪	Unreasonable ; unjust
os̪oŋɡot̪i	Want of agreement ; inconsistency
os̪ot͡ɕt͡ɕorit̪ro	unchaste ; incontinent
os̪ot͡ɕt͡ɕorit̪rot̪a	unchasteness ; incontinence, licentiousness, profligacy
os̪ot͡ɕt͡ɕʰol̪	financially uneasy ; hard-up
os̪ot͡ɕt͡ɕʰol̪t̪a	financial uneasiness ; indigence, poverty
os̪od͡ʑd͡ʑon̪	a dishonest or wicked man ; a man lacking in propriety
os̪t̪orko	inadvertent ; careless
os̪t̪orkot̪a	careless ness ; unguardedness
os̪t̪orkob̤abe	unwittingly
os̪t̪orko muɦurt̪e	in an unguarded moment
os̪t̪i	such a woman
os̪ot̪	dishonest ; bad, evil
os̪ot̪	inexistence, non-existence, virtual nonentity
os̪ot̪korma	wrongdoing
os̪ot̪kɽit̪	not accorded cordial reception ; neglected, ignored
os̪ot̪t̪a	non-existence
os̪ot̪pot̪ʰabl̪ombi	wicked ; dishonest
os̪ot̪ ɸokas̪	virtual focus
os̪ot̪d͡zo	untrue ; false
os̪ot̪d͡zo	untruth ; falsehood
os̪ot̪d͡zobad̪it̪a	act or habit of telling lies ; untruthfulness
os̪ot̪d͡zobad̪i	un truthful ; indulging in telling lies
os̪ot̪d͡zobad̪i ba os̪ot̪d͡zob̤aʂi bd͡zokt̪i	an untruthful person, a liar
os̪ot̪s̪oŋɡo	evil company
os̪ot̪	Bad ; wicked
os̪d̪at͡ɕoron	rude behaviour or treatment ; wickedness
os̪d̪at͡ɕorno kora	to behave or treat rudely ; to indulge in wickedness
os̪d̪at͡ɕar	indulging in wickedness
os̪d̪at͡ɕar	indecent or dishonest or evil practice ; wickedness
os̪d̪at͡ɕari	indulging in wickedness
os̪d̪ud̪d̪eɕd͡zo	bad intentions ; evil designs
os̪d̪upod̪eɕ	mischievous or harmful counsel or advice
os̪d̪upae̯	unfair means
os̪d̪ɽiɕ	dissimilar, unlike ; incongruous
os̪od̪ɡoraɦit̪a	practice of accepting unlawful gratification ; practice of accepting bribes
os̪od̪ɡoraɦi	given to accepting un lawful gratification
os̪od̪bimbo	a virtual image
os̪od̪bɽit̪t̪i	dishonest or evil practice or occupation ; bad conduct
os̪od̪bd͡zobɦar	discourteous or rude behaviour ; ill-treatment
os̪od̪b̤ab	inexistence, absence ; want of amity, unfriendliness
os̪on̪t̪uʂto	displeased ; dissatisfied
os̪on̪t̪uʂto kora	to displease ; to dissatisfy
os̪on̪t̪uʂti	displeasure ; dissatisfaction
os̪on̪t̪oʂ	displeasure ; dissatisfaction
os̪on̪t̪oʂd͡ʑon̪ok	unsatisfactory ; unsatisfied
os̪on̪d̪iɡod̪̤	unsuspicious, undoubting ; un hesitating
os̪on̪d̪iɡd̪̤ot͡ɕorit̪ro	unsuspecting ; credulous
os̪on̪d̪iɡd̪̤ot͡ɕorit̪ro	a character above suspicion
os̪on̪d̪iɡd̪̤ot͡ɕit̪t̪e	unsuspiciously ; unhesitatingly
os̪on̪d̪iɦan̪	unsuspicious
os̪on̪d̪̤it̪	not joined or tied ; disjointed, united
os̪on̪n̪id̪̤an̪	distance ; absence of proximity or nearness
os̪pot̪n̪o	one who has no enemy
os̪ɸol̪	unsuccessful ; abortive
os̪borno	Not of the same caste ; of different caste
os̪ob̤d͡zo	uncivil ; unsocial
os̪ob̤d͡zod͡ʑat̪i	a wild or aboriginal race
os̪ob̤d͡zot̪a	incivility, discourtesy ; rudeness
os̪ob̤d͡zot̪a kora	to behave ill-manneredly or indecorously
os̪ob̤d͡zo ɦoe̯a	to behave ill-manneredly or indecorously
os̪om	unequal ; dissimilar
os̪mokokʂo	unequal ; no match for
os̪mokʂe	at the back of
os̪mod͡ʑon̪n̪okoʂi	heterogamous
os̪mond͡ʑos̪	asymmetrical ; disproportion ate, dissimilar, varying
os̪mot̪ol̪	not smooth or plain
os̪mot̪a	inequality ; dissimilarity
os̪mod̪orɕit̪a	partiality ; partial view or judgment
os̪mod̪orɕi	not taking an impartial view ; viewing or judging with partiality
os̪mon̪ie̯ot̪	asynchronous
os̪mopuŋd̪ondo	heterostyly
os̪mobort̪it̪	unpolarized
os̪mobeɡ	endowed with variable velocity
os̪mobeɡ	variable velocity
os̪me̯o	inopportune or unsuitable time ; inauspicious time
os̪me̯o	Improper or inopportune time ; bad time
os̪me̯e	at an inopportune or unsuitable time ; at an inauspicious time
os̪me̯e	Untimely ; unseasonably
os̪me̯ero ɸol̪	an unseasonal fruit
os̪me̯ero bon̪d̪̤u	a friend in need
os̪me̯ero bɽiʂti	unseasonal or un timely rain
os̪morupt̪a	absence of uniformity ; dis similarity
os̪morenu-pros̪u	heterosporous
os̪mort̪ʰo	incapable
os̪mort̪ʰot̪a	incapability, inability ; incompetence
os̪mort̪ʰon̪	disapproval ; want of consent
os̪mort̪ʰit̪	unsupported ; unsanctioned
os̪morpit̪	not given or handed over ; not bestowed
os̪mos̪ot̪t̪bo	heterogeneous
os̪mos̪aɦos̪	endowed with rare daring ; completely fearless
os̪mos̪aɦos̪	a rare feat of daring ; complete fearlessness
os̪mos̪aɦs̪ik	endowed with rare daring ; completely fearless
os̪mos̪aɦs̪i	Daring ; overbold
os̪mos̪aɦs̪i bd͡zokt̪i	a very brave person
os̪maŋɡo	lacking in physical proportion or symmetry ; deformed
os̪mad̪or	absence of cordial reception or acceptance ; slight
os̪mad̪oro kora	to slight ; to neglect, to dis regard
os̪mad̪ɽit̪	received or accepted coldly ; slighted
os̪man̪	unequal ; dissimilar
os̪mapika	Not making complete ; not finite
os̪mapika krie̯a	an infinite verb ; a verb in its participial form
os̪mapit̪	unfinished ; not ended or concluded orterminated
os̪mapt̪o	Incomplete ; unfinished
os̪mapt̪i	incompletion
os̪mie̯a	born or produced in Assam ; Assamese
os̪mie̯a	an Assamese ; the Assamese language
os̪mikʂd͡zokarit̪a	absence of due consideration ; rashness, impetuosity
os̪mikʂd͡zokari	lacking in due consideration ; rash, impetuous
os̪mit͡ɕin̪	indiscreet
os̪mie̯a	Assamese ; belonging to Assam
os̪mɽid̪d̪̤o	not prosperous ; not affluent or wealthy
os̪mɽid̪d̪̤i	lack of prosperity or affluence
os̪ompon̪n̪o	unfinished, unaccomplished ; unexecuted, unperformed, undone
os̪omporko	absence of connection or relation
os̪omporkit̪	unconnected, unrelated
os̪ompad̪on̪	not performing or accomplishing
os̪ompad̪it̪	unfinished, un completed, unaccomplished
os̪ompurno	incomplete, unfinished ; outstand ing
os̪ompurnot̪a	incompletion ; imperfection
os̪ompɽikt̪o	unrelated ; unconnected
os̪ompɽikt̪i	absence of relation or connection ; absence of attachment
os̪ombod̪d̪̤o	not tied together ; incoherent
os̪ombod̪d̪̤ot̪a	state of not being tied together ; incoherence. desultoriness
os̪ombon̪d̪̤o	unrelated ; incoherent
os̪ombad̪̤	unobstructed, unimpeded, un opposed ; free from collision
os̪omb̤ob	impossible
os̪omb̤ob	an impossible or uncommon incident
os̪omb̤obpor	impossible ; unlikely, improbable
os̪omb̤abn̪a	impossibility ; unlikelihood, improbability
os̪omb̤abn̪ie̯	unlikely to occur, improbable
os̪omb̤abit̪	unexpected, unanticipated
os̪omb̤oɡ	non-enjoyment
os̪omb̤rom	indignity, dishonour, disrespect ; insult
os̪omb̤ran̪t̪o	not respectable or honourable ; not aristocratic
os̪ommot̪	unwilling
os̪ommot̪o ɦoe̯a	to be unwilling or reluctant ; to disagree
os̪ommot̪i	unwillingness
os̪ommot̪is̪ut͡ɕok	dissentient ; dissident
os̪omman̪	dishonour, disrespect, indignity ; insult, affront
os̪omman̪kor	dishonourable ; disrespectful
os̪omman̪o kora	to dishonour, to disrespect ; to insult
os̪omman̪d͡ʑon̪ok	dishonourable, undignified ; disgraceful, ignominious
os̪omman̪s̪ut͡ɕok	disrespectful ; insulting
os̪omman̪it̪	insulted ; disrespected
os̪rol̪	not straight, curved ; not frank or candid or forthright
os̪rol̪ot̪a	curvedness ; tortuosity
os̪os̪d͡zol̪o-bid͡ʑ	albuminous seed
os̪oɦ	intolerent, unforbearing, un forgiving ; intolerable, insufferable, un bearable
os̪ɦon̪	intolerance ; non-forbearance
os̪ɦon̪oɕil̪	intolerant ; impatient
os̪ɦon̪ie̯	intolerable, insufferable, unbearable
os̪ɦon̪ie̯	unbearable ; unendurable
os̪ɦoman̪	incapable of toleration or forgiveness
os̪ɦod͡zoɡ	non-cooperation ; indifference
os̪ɦod͡zoɡo an̪d̪ol̪on̪	the Non-cooperation Movement of India
os̪ɦod͡zoɡi	non-cooperating ; non cooperative
os̪ɦae̯	helpless ; lonely, solitary
os̪ɦae̯	Helpless ; lonely
os̪ɦae̯ot̪a	helplessness ; defencelessness
os̪ɦae̯ot̪a	shrug ; nakedness
os̪ɦiʂnu	impatient, incapable of enduring ; restless
os̪ɦiʂnut̪a	impatience ; restlessness, fretfulness
os̪oɦd͡zo	unendurable
os̪aŋbid̪̤an̪ik	unconstitutional
os̪akʂat̪e	in one's absence ; stealthily, unobservedly, secretly
os̪akʂat̪e n̪in̪d̪a kora	to back bite
os̪aɽ	insensate ; benumbed, torpid
os̪aɽ	Benumbed ; insensible
os̪aɽt̪a	insensateness, unconsciousness ; torpidity
os̪aɽt̪a	Numbness ; torpidity
os̪aɽe	insensately, unconsciously ; unknowingly, unawares
os̪ad̪ɽiɕd͡zo	dissimilarity, unlikeness
os̪ad̪̤	unwillingness ; disinclination
os̪ad̪̤aron	uncommon, unusual, extraordinary ; rare
os̪ad̪̤arnot̪bo	uncommonness, unusual ness, extraordinariness ; rareness
os̪ad̪̤arnob̤abe	unusually ; uncommonly
os̪ad̪̤it̪	unaccomplished, unexecuted ; unrealized
os̪ad̪̤u	evil ; corrupt
os̪ad̪̤ut̪a	badness, wickedness ; dishonesty
os̪ad̪̤d͡zo	unperformable ; irremediable, incurable
os̪ad̪̤d͡zos̪ad̪̤on̪	making the impossible possible ; realization of the un realizable
os̪aɸol̪d͡zo	failure, lack of success
os̪abd̪̤an̪	uncareful, careless ; incautious
os̪abd̪̤an̪	careless ness ; incaution
os̪abd̪̤an̪ot̪a	Carelessness ; inadvertent
os̪abd̪̤an̪ot̪abɕot̪	through carelessness or inadvertence
os̪amond͡ʑos̪d͡zo	lack of proportion or symmetry ; incongruity
os̪ame̯ik	untimely ; unseasonal
os̪amrik	non-military ; civil
os̪amort̪ʰd͡zo	inability ; incapability
os̪amad͡ʑik	not pertaining to the society ; unsocial
os̪aman̪d͡zo	uncommon, unusual, extraordinary ; not negligible
os̪aman̪d͡zot̪a	uncommonness, unusualness, extraordinariness ; considerableness
os̪amal̪	off one's balance, unsteady ; embarrassed
os̪amprod̪ae̯ik	non-sectarian ; non-communal
os̪amprod̪ae̯ikt̪a	non-sectarianism ; non-commu nalism
os̪amd͡zo	dissimilarity, incongruity ; difference
os̪ar	unsubstantial, vapoury ; negligible
os̪art̪a	unsubstantiality ; vaporiness
os̪aro s̪oŋs̪ar	the inane and unmeaning world
os̪art̪ʰok	unsuccessful ; failed
os̪i	a sword
os̪ikriɽa	a sword-play ; a sword-fight
os̪it͡ɕormo	the sword and the buckler
os̪it͡ɕormos̪ɦod͡zoɡe d̪bon̪d̪bo	sword-and-buckler duel
os̪it͡ɕord͡za	learning or practising swordcraft ; wielding the sword in a fight
os̪it̪	black ; sky-coloured, deep blue
os̪it̪	the black colour
os̪it̪borno	black ; deep-blue
os̪it̪borno	the black colour
os̪it̪aŋɡo	dark-complexioned
os̪it̪pol̪	sapphire
os̪id̪d̪̤o	unboiled, uncooked ; half-baked
os̪id̪d̪̤i	lack of success or fulfilment ; failure
os̪id̪̤ara	the edge of a sword
os̪id̪̤ari	one armed with a sword
os̪in̪ɽit̪d͡zo	a sword-dance
os̪ipot̪ro	the sugar-cane ; the scabbard of a sword
os̪iput͡ɕt͡ɕʰo	a dolphin, a porpoise
os̪iɸl̪ok	the blade of a sword
os̪iɸl̪okakar	ensiform
os̪id͡zud̪d̪̤o	a sword-fight, a sword-play
os̪id͡zod̪d̪̤a	a swordsman ; a sword player
os̪im	unlimited, unbounded ; infinite
os̪im	the sky, the heaven ; the eternal world or life
os̪imkal̪	time infinite
os̪imo d̪̤ojrd͡zo	end less patience
os̪impot̪ʰ	asymptote
os̪u	life
os̪ukʰ	unhappiness ; distress, grief
os̪ukʰkor	causing unhappiness, un happy ; distressing, oppressive
os̪ukʰi	distressed, unhappy ; sorrowful
os̪un̪d̪or	not beautiful ; ugly
os̪upt̪o	not asleep, awake
os̪ubid̪̤a	inconvenience, disadvantage ; incommodiousness
os̪ubid̪̤ad͡ʑn̪ok	inconvenient, disadvantageous ; incommodious
os̪ur	a Titan ; a de mon
os̪ul̪ob̤	not easily available, rare ; not cheap
os̪uʂtʰu	ungraceful ; ungainly
os̪us̪t̪ʰo	sick
os̪us̪t̪ʰot̪a	Illness ; sickness
os̪us̪ɦo	unwell, indisposed ; sick
os̪us̪ɦot̪a	indisposition, sick ness ; illness
os̪ukʂno	not fine or refined or subtle ; crude
os̪ukʂnot̪a	crudity ; coarseness
os̪ukʂnod̪orɕit̪a	short-sightedness
os̪ukʂnod̪orɕi	lacking in keen perception or acumen ; short-sighted
os̪ut͡ɕit̪	unindicated ; not expressed or signified or said
os̪ue̯ok	slandering ; malicious
os̪ue̯ok	a slanderer ; a malicious person
os̪ue̯a	malice ; envy
os̪ue̯apor	malicious ; envious
os̪ɽik	blood
os̪ɽikkor	serum
os̪ɽiʂto	not created ; of spontaneous origin
os̪ebd͡zo	not to be taken
os̪ojron	incapable of being brooked ; unbearable
os̪owd͡ʑon̪d͡zo	discourtesy, impoliteness ; lack of cordiality
os̪owmd͡zo	unlovely ; ungentle
os̪owʂtʰob	lack of grace or beauty ; un gainliness, disorderliness, clumsiness
os̪owɦard̪o	lack of amity or friendliness
os̪trel̪ie̯an̪	Australian
os̪trel̪ie̯an̪	an Australian ; the language of Australia
os̪trel̪eɕie̯	Australasian
os̪trel̪eɕie̯	an Australasian ; any of the languages of Australasia
os̪t̪o	Setting ; death
os̪t̪oɡot̪	declined
os̪t̪oɡmon̪	de cline
os̪t̪oɡami	going to set, setting
os̪t̪omit̪	Set ; sunk down
os̪t̪o d͡zae̯a	to set
os̪t̪or	a mixture of slaked lime ; plaster
o-s̪t̪orib̤ut̪	unstratified
os̪t̪i	existence ; presence
os̪t̪i	is
os̪t̪it̪bo	existence ; presence
os̪t̪it̪boɕil̪	existent, present, in esse
os̪t̪it̪boɦin̪	in existent ; absent
